K	W+	0.48699836	39072
A_titi	W+	0.68794450	103488
W	W+	0.53226304	45408
2	W+	0.61135101	79200
KA	W+	0.76469697	52800
h	W+	0.70771290	153120
p	W+	0.63916726	134112
s	W+	0.54808726	148896
r	W+	0.75578689	780384
x	W+	0.56534091	2112
PY	p	0.57304300	3376422
K+	p	0.73745926	2080260
KATR	p	0.95105494	5920740
BO	p	0.84682748	480060
BS	p	0.85476815	304038
A*	p	0.85949210	432054
1	p	0.93679540	640080
3	p	0.59737434	608076
Bw	p	0.84032353	112014
4	p	0.62141497	544068
Nscrm	p	0.77376512	608076
A	p	0.65116308	2352294
C	p	0.88701412	176022
B	p	0.80410647	8417052
H	p	0.90486116	272034
K	p	0.72065316	592074
A_titi	p	0.75157825	1568196
W	p	0.85233387	688086
2	p	0.51462317	1200150
KA	p	0.94967379	800100
h	p	0.84045055	2320290
W+	p	0.83112906	528066
s	p	0.78711748	2256282
r	p	0.89940686	11825478
x	p	0.77830896	32004
PY	s	0.86682849	4165140
K+	s	0.68610708	2566200
KATR	s	0.91870424	7303800
BO	s	0.74112124	592200
BS	s	0.76917027	375060
A*	s	0.84843897	532980
1	s	0.93973024	789600
3	s	0.81192609	750120
Bw	s	0.84817629	138180
4	s	0.84537517	671160
Nscrm	s	0.70743348	750120
A	s	0.84643150	2901780
C	s	0.77322004	217140
B	s	0.73098879	10383240
H	s	0.76546874	335580
K	s	0.73497631	730380
A_titi	s	0.74501220	1934520
W	s	0.77842417	848820
2	s	0.77394934	1480500
KA	s	0.90811753	987000
h	s	0.81523775	2862300
W+	s	0.76330018	651420
p	s	0.78401583	2506980
r	s	0.85062429	14587860
x	s	0.74840426	39480
PY	r	0.54048366	115075602
K+	r	0.50039444	70899660
KATR	r	0.53112224	201791340
BO	r	0.47295345	16361460
BS	r	0.50476527	10362258
A*	r	0.53120158	14725314
1	r	0.54410840	21815280
3	r	0.55475274	20724516
Bw	r	0.53572044	3817674
4	r	0.54403524	18542988
Nscrm	r	0.51711953	20724516
A	r	0.52886221	80171154
C	r	0.53700259	5999202
B	r	0.49379474	286870932
H	r	0.53464436	9271494
K	r	0.52681656	20179134
A_titi	r	0.49541187	53447436
W	r	0.53582597	23451426
2	r	0.52984496	40903650
KA	r	0.54094756	27269100
h	r	0.50483325	79080390
W+	r	0.50017347	17997606
p	r	0.51907213	69263514
s	r	0.46447374	76898862
x	r	0.50506801	1090764
PY	x	1.00000000	422
K+	x	0.95769231	260
KATR	x	1.00000000	740
BO	x	0.88333333	60
BS	x	0.92105263	38
A*	x	0.98148148	54
1	x	1.00000000	80
3	x	1.00000000	76
Bw	x	1.00000000	14
4	x	1.00000000	68
Nscrm	x	1.00000000	76
A	x	1.00000000	294
C	x	1.00000000	22
B	x	0.82604563	1052
H	x	1.00000000	34
K	x	1.00000000	74
A_titi	x	0.90306122	196
W	x	0.98837209	86
2	x	1.00000000	150
KA	x	1.00000000	100
h	x	0.99310345	290
W+	x	1.00000000	66
p	x	1.00000000	254
s	x	0.97872340	282
r	x	1.00000000	1478
